id,State,Year,Quarter,Entity_type,Entity_name,Transaction_count,Transaction_amount
4248,Chhattisgarh,2024,1,Pincode,494001,6783174,8626707869.0
4249,Chhattisgarh,2024,1,Pincode,492009,6447586,8103832598.0
4250,Chhattisgarh,2024,1,Pincode,491441,6334080,8481315334.0
4251,Chhattisgarh,2024,1,Pincode,495450,5925619,6534098322.0
4252,Chhattisgarh,2024,1,Pincode,490023,5910497,6851732598.0
4253,Chhattisgarh,2024,2,District,raipur,82938435,98707469787.0
4254,Chhattisgarh,2024,2,District,bilaspur,43384861,47479939811.0
4255,Chhattisgarh,2024,2,District,durg,41809604,48559625064.0
4256,Chhattisgarh,2024,2,District,raigarh,28937642,33856896261.0
4257,Chhattisgarh,2024,2,District,korba,25631451,27635789393.0
4258,Chhattisgarh,2024,2,District,janjgir champa,23776475,27188841231.0
4259,Chhattisgarh,2024,2,District,rajnandgaon,15652358,20461063520.0
4260,Chhattisgarh,2024,2,District,baloda bazar,15591087,18731814571.0
4261,Chhattisgarh,2024,2,District,surguja,15483986,18168919373.0
4262,Chhattisgarh,2024,2,District,mahasamund,12727047,16976444269.0
4263,Chhattisgarh,2024,2,Pincode,492001,18799107,22038287877.0
4264,Chhattisgarh,2024,2,Pincode,495001,17830615,19124321545.0
4265,Chhattisgarh,2024,2,Pincode,497001,12456732,14785908608.0
4266,Chhattisgarh,2024,2,Pincode,496005,8048149,9422829509.0
4267,Chhattisgarh,2024,2,Pincode,491001,7660083,9096462872.0
4268,Chhattisgarh,2024,2,Pincode,494001,7518492,9095775433.0
4269,Chhattisgarh,2024,2,Pincode,491441,7176177,9306713860.0
4270,Chhattisgarh,2024,2,Pincode,492009,7138353,8671560877.0
4271,Chhattisgarh,2024,2,Pincode,495450,6698460,7158785261.0
4272,Chhattisgarh,2024,2,Pincode,490023,6532962,7531323426.0
4273,Chhattisgarh,2024,3,District,raipur,91697911,103226232692.0
4274,Chhattisgarh,2024,3,District,durg,46131278,50087476609.0
4275,Chhattisgarh,2024,3,District,bilaspur,43384624,44395626306.0
4276,Chhattisgarh,2024,3,District,korba,27251243,27231080183.0
4277,Chhattisgarh,2024,3,District,raigarh,27086288,28456780372.0
4278,Chhattisgarh,2024,3,District,surguja,16072491,17485423647.0
4279,Chhattisgarh,2024,3,District,janjgir champa,15508264,16780058409.0
4280,Chhattisgarh,2024,3,District,balodabazar bhatapara,13995862,15533238990.0
4281,Chhattisgarh,2024,3,District,mahasamund,13361028,16680486907.0
4282,Chhattisgarh,2024,3,District,bastar,12581699,14307879666.0
4283,Chhattisgarh,2024,3,Pincode,492001,29781584,34203072960.0
4284,Chhattisgarh,2024,3,Pincode,495001,18882303,19140732736.0
4285,Chhattisgarh,2024,3,Pincode,497001,13358792,14650027915.0
4286,Chhattisgarh,2024,3,Pincode,496001,13288782,13909819868.0
4287,Chhattisgarh,2024,3,Pincode,491001,10582472,11940420707.0
4288,Chhattisgarh,2024,3,Pincode,494001,8760224,10035349190.0
4289,Chhattisgarh,2024,3,Pincode,493221,8107061,9388878867.0
4290,Chhattisgarh,2024,3,Pincode,492099,7759890,9354066787.0
4291,Chhattisgarh,2024,3,Pincode,495677,7551020,8014925899.0
4292,Chhattisgarh,2024,3,Pincode,491441,7279717,8917009284.0
4293,Chhattisgarh,2024,4,District,raipur,100483587,115791308444.0
4294,Chhattisgarh,2024,4,District,durg,51512689,56853409760.0
4295,Chhattisgarh,2024,4,District,bilaspur,49009256,50834715338.0
4296,Chhattisgarh,2024,4,District,korba,30926848,31421498172.0
4297,Chhattisgarh,2024,4,District,raigarh,30678887,32593558173.0
4298,Chhattisgarh,2024,4,District,surguja,18382716,20950529142.0
4299,Chhattisgarh,2024,4,District,janjgir champa,17722590,19531704794.0
4300,Chhattisgarh,2024,4,District,balodabazar bhatapara,15838095,18513490225.0
4301,Chhattisgarh,2024,4,District,mahasamund,15375747,19996523315.0
4302,Chhattisgarh,2024,4,District,bastar,14106488,16391289104.0
4303,Chhattisgarh,2024,4,Pincode,492001,32340510,37837750786.0
4304,Chhattisgarh,2024,4,Pincode,495001,20993011,21543826559.0
4305,Chhattisgarh,2024,4,Pincode,497001,15135921,17264424183.0
4306,Chhattisgarh,2024,4,Pincode,496001,14862427,15617801136.0
4307,Chhattisgarh,2024,4,Pincode,491001,11872461,13665107318.0
4308,Chhattisgarh,2024,4,Pincode,494001,9765289,11381155016.0
4309,Chhattisgarh,2024,4,Pincode,493221,8828877,10460470052.0
4310,Chhattisgarh,2024,4,Pincode,495677,8505153,9075807789.0
4311,Chhattisgarh,2024,4,Pincode,492099,8422448,10294929517.0
4312,Chhattisgarh,2024,4,Pincode,491441,8121371,10081962087.0
4313,Dadra & Nagar Haveli & Daman & Diu,2018,1,District,dadra and nagar haveli,92738,105807098.82670307
4314,Dadra & Nagar Haveli & Daman & Diu,2018,1,District,daman,50218,63416803.35332492
4315,Dadra & Nagar Haveli & Daman & Diu,2018,1,District,diu,5593,6434481.929188873
4316,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,396230,77416,87636730.73288153
4317,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,396210,31807,45382419.026559845
4318,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,396215,18076,17620423.0517951
4319,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,396235,15322,18170368.09382151
4320,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,362520,2681,3815255.6065886403
4321,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,362571,1724,1778092.8503577379
4322,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,362540,1020,628046.8778566738
4323,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,396220,335,413961.2749699699
4324,Dadra & Nagar Haveli & Daman & Diu,2018,1,Pincode,362570,168,213086.59438582062
4325,Dadra & Nagar Haveli & Daman & Diu,2018,2,District,dadra and nagar haveli,128642,186926842.5467928
4326,Dadra & Nagar Haveli & Daman & Diu,2018,2,District,daman,67705,104407321.93224815
4327,Dadra & Nagar Haveli & Daman & Diu,2018,2,District,diu,6279,10736607.177110624
4328,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,396230,107488,158175937.8700928
4329,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,396210,42931,72414096.31243189
4330,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,396215,24403,31388224.686525453
4331,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,396235,21154,28750904.67670025
4332,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,362520,3563,6593600.730532296
4333,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,362571,1690,2467269.461487418
4334,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,362540,881,1471603.4288316348
4335,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,396220,371,605000.9332907782
4336,Dadra & Nagar Haveli & Daman & Diu,2018,2,Pincode,362570,145,204133.5562592716
4337,Dadra & Nagar Haveli & Daman & Diu,2018,3,District,dadra and nagar haveli,177851,273261425.21412045
4338,Dadra & Nagar Haveli & Daman & Diu,2018,3,District,daman,104637,160593811.8079571
4339,Dadra & Nagar Haveli & Daman & Diu,2018,3,District,diu,7087,13784358.656098008
4340,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,396230,147182,231027621.23926872
4341,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,396210,64474,105714782.73660159
4342,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,396215,39682,54371575.11900766
4343,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,396235,30669,42233803.974851705
4344,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,362520,4313,8991943.769468328
4345,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,362571,1576,3597045.1004293105
4346,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,362540,977,899273.6644538083
4347,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,396220,481,507453.95234789746
4348,Dadra & Nagar Haveli & Daman & Diu,2018,3,Pincode,362570,221,296096.12174656213
4349,Dadra & Nagar Haveli & Daman & Diu,2018,4,District,dadra and nagar haveli,247575,399434283.41724634
4350,Dadra & Nagar Haveli & Daman & Diu,2018,4,District,daman,147005,240064159.060293
4351,Dadra & Nagar Haveli & Daman & Diu,2018,4,District,diu,9502,19252174.323347375
4352,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,396230,205341,336872613.47805977
4353,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,396210,91229,159795360.8732372
4354,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,396215,54969,78880028.90316722
4355,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,396235,42234,62561669.93918641
4356,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,362520,5233,11360873.230397746
4357,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,362571,2903,5648464.117692966
4358,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,362540,1096,1951463.4595020716
4359,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,396220,807,1388769.2838886275
4360,Dadra & Nagar Haveli & Daman & Diu,2018,4,Pincode,362570,270,291373.5157545934
4361,Dadra & Nagar Haveli & Daman & Diu,2019,1,District,dadra and nagar haveli,386213,505553450.4985651
4362,Dadra & Nagar Haveli & Daman & Diu,2019,1,District,daman,259564,315877185.53074825
4363,Dadra & Nagar Haveli & Daman & Diu,2019,1,District,diu,16037,21939140.020587962
4364,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,396230,320483,421520724.75977975
4365,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,396210,145955,208892938.21637568
4366,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,396215,112511,105539374.98606506
4367,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,396235,65730,84032725.73878577
4368,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,362520,7898,12394180.666337896
4369,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,362571,6300,7473792.769439252
4370,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,362540,1409,1601086.8457989504
4371,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,396220,1098,1444872.3283073723
4372,Dadra & Nagar Haveli & Daman & Diu,2019,1,Pincode,362570,430,470079.7390118655
4373,Dadra & Nagar Haveli & Daman & Diu,2019,2,District,dadra and nagar haveli,276573,465450284.8957217
4374,Dadra & Nagar Haveli & Daman & Diu,2019,2,District,daman,183953,303607607.8232254
4375,Dadra & Nagar Haveli & Daman & Diu,2019,2,District,diu,29130,55383383.84612378
4376,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,396230,229045,389519722.1058071
4377,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,396210,111236,202373380.58958167
4378,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,396215,71495,99056958.41760334
4379,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,396235,47528,75930562.7899149
4380,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,362520,21704,40627554.17800613
4381,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,362571,5655,12129857.247605043
4382,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,362540,1356,2309413.869195806
4383,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,396220,1222,2177268.8160403357
4384,Dadra & Nagar Haveli & Daman & Diu,2019,2,Pincode,362570,415,316558.5513168012
4385,Dadra & Nagar Haveli & Daman & Diu,2019,3,District,dadra and nagar haveli,385688,579621876.8486073
4386,Dadra & Nagar Haveli & Daman & Diu,2019,3,District,daman,235860,348909463.4581386
4387,Dadra & Nagar Haveli & Daman & Diu,2019,3,District,diu,17203,32940133.54162597
4388,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,396230,321026,484826521.3424107
4389,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,396210,144490,226559294.0729215
4390,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,396215,90050,120472135.25551468
4391,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,396235,64662,94795355.50619671
4392,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,362520,9441,17692347.90566071
4393,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,362571,5425,12849978.093659405
4394,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,362540,1792,1826162.00302335
4395,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,396220,1320,1878034.1297022616
4396,Dadra & Nagar Haveli & Daman & Diu,2019,3,Pincode,362570,545,571645.5392825069
4397,Dadra & Nagar Haveli & Daman & Diu,2019,4,District,dadra and nagar haveli,465412,736360098.0195075
4398,Dadra & Nagar Haveli & Daman & Diu,2019,4,District,daman,282085,443588793.8632827
4399,Dadra & Nagar Haveli & Daman & Diu,2019,4,District,diu,21474,46692370.12824968
4400,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,396230,386314,614130571.5198164
4401,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,396210,174763,287041933.8727873
4402,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,396215,105431,153687707.37839586
4403,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,396235,79098,122229526.49969131
4404,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,362520,12820,25672376.285327867
4405,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,362571,6183,17904499.60168275
4406,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,362540,2000,2582867.811461056
4407,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,396220,1891,2859152.612099316
4408,Dadra & Nagar Haveli & Daman & Diu,2019,4,Pincode,362570,471,532626.4297780144
4409,Dadra & Nagar Haveli & Daman & Diu,2020,1,District,dadra and nagar haveli,535805,813878312.368383
4410,Dadra & Nagar Haveli & Daman & Diu,2020,1,District,daman,318808,482278970.26113427
4411,Dadra & Nagar Haveli & Daman & Diu,2020,1,District,diu,23966,46606086.663000636
4412,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,396230,441116,671365594.9261298
4413,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,396210,197542,314823912.29752886
4414,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,396215,118443,163946665.98593232
4415,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,396235,94689,142512717.44225273
4416,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,362520,13048,24718258.57757958
4417,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,362571,7993,17911001.114005364
4418,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,396220,2823,3508391.977673139
4419,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,362540,2496,3515244.917610649
4420,Dadra & Nagar Haveli & Daman & Diu,2020,1,Pincode,362570,429,461582.05380505964
4421,Dadra & Nagar Haveli & Daman & Diu,2020,2,District,dadra and nagar haveli,607115,819008453.120671
4422,Dadra & Nagar Haveli & Daman & Diu,2020,2,District,daman,342171,440492998.5695746
4423,Dadra & Nagar Haveli & Daman & Diu,2020,2,District,diu,23866,42875002.19781082
4424,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,396230,501163,685517651.4043604
4425,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,396210,210060,293082598.2688558
4426,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,396215,129647,144719463.21721458
4427,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,396235,105952,133490801.71631071
4428,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,362520,10170,14954548.269439694
4429,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,362571,9711,22168457.78781229
4430,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,362540,3421,4757967.5545071745
4431,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,396220,2464,2690937.0835044077
4432,Dadra & Nagar Haveli & Daman & Diu,2020,2,Pincode,362570,564,994028.5860516636
4433,Dadra & Nagar Haveli & Daman & Diu,2020,3,District,dadra and nagar haveli,735433,1113115462.3887653
4434,Dadra & Nagar Haveli & Daman & Diu,2020,3,District,daman,376291,584809492.9126781
4435,Dadra & Nagar Haveli & Daman & Diu,2020,3,District,diu,26588,51864159.697919816
4436,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,396230,612080,919516792.6168573
4437,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,396210,240177,396068334.8469492
4438,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,396215,133805,186062492.63972354
4439,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,396235,123353,193598669.77190793
4440,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,362520,11810,20980716.072129883
4441,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,362571,10355,24001049.88871453
4442,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,362540,3765,5593842.166783568
4443,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,396220,2309,2678665.426005557
4444,Dadra & Nagar Haveli & Daman & Diu,2020,3,Pincode,362570,658,1288551.5702918216
4445,Dadra & Nagar Haveli & Daman & Diu,2020,4,District,dadra and nagar haveli,1178976,1683480021.6173902
4446,Dadra & Nagar Haveli & Daman & Diu,2020,4,District,daman,596994,921372876.4402872
4447,Dadra & Nagar Haveli & Daman & Diu,2020,4,District,diu,41821,95658202.77082601
4448,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,396230,983398,1374632600.8369546
4449,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,396210,386879,614498158.3519889
4450,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,396215,203349,298144871.50685096
4451,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,396235,195578,308847420.7804359
4452,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,362520,23557,51879988.881247215
4453,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,362571,12306,33140156.79102123
4454,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,396220,6766,8729846.58144759
4455,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,362540,5159,9482020.154901681
4456,Dadra & Nagar Haveli & Daman & Diu,2020,4,Pincode,362570,799,1156036.9436559002
4457,Dadra & Nagar Haveli & Daman & Diu,2021,1,District,dadra and nagar haveli,1218428,1825446563.9770944
4458,Dadra & Nagar Haveli & Daman & Diu,2021,1,District,daman,664208,1043765962.724646
4459,Dadra & Nagar Haveli & Daman & Diu,2021,1,District,diu,42608,96420384.49176355
4460,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,396230,1012000,1485582190.5625858
4461,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,396210,436569,706553627.961648
4462,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,396215,218763,324695232.2098592
4463,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,396235,206428,339864373.41451025
4464,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,362520,26897,58721427.68946643
4465,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,362571,10526,27398296.955953956
4466,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,396220,8876,12517102.553139005
4467,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,362540,4421,8927650.380544107
4468,Dadra & Nagar Haveli & Daman & Diu,2021,1,Pincode,362570,764,1373009.4657990413
4469,Dadra & Nagar Haveli & Daman & Diu,2021,2,District,dadra and nagar haveli,1350893,1981679666.5277362
4470,Dadra & Nagar Haveli & Daman & Diu,2021,2,District,daman,733176,1074079574.2247202
4471,Dadra & Nagar Haveli & Daman & Diu,2021,2,District,diu,41014,101909220.66644716
4472,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,396230,1116145,1605778312.2955143
4473,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,396210,483461,729957855.3925527
4474,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,396215,244747,339007704.4311948
4475,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,396235,234748,375901354.2322214
4476,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,362520,22524,54226978.806524165
4477,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,362571,12826,37078042.59425647
4478,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,396220,4968,5114014.400972446
4479,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,362540,4701,7722440.825679861
4480,Dadra & Nagar Haveli & Daman & Diu,2021,2,Pincode,362570,963,2881758.439986662
4481,Dadra & Nagar Haveli & Daman & Diu,2021,3,District,dadra and nagar haveli,1979522,2673225036.233348
4482,Dadra & Nagar Haveli & Daman & Diu,2021,3,District,daman,1083689,1475259765.304812
4483,Dadra & Nagar Haveli & Daman & Diu,2021,3,District,diu,66259,157454301.25334743
4484,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,396230,1638554,2161174008.8665886
4485,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,396210,711442,1004074143.2475473
4486,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,396215,358966,455842640.0651342
4487,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,396235,340968,512051027.36675966
4488,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,362520,43817,99557825.15305983
4489,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,362571,13815,39646220.35437848
4490,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,396220,13281,15342981.992130537
4491,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,362540,7258,15140901.551349917
4492,Dadra & Nagar Haveli & Daman & Diu,2021,3,Pincode,362570,1369,3109354.194559193
4493,Dadra & Nagar Haveli & Daman & Diu,2021,4,District,dadra and nagar haveli,2651530,3463923579.431045
4494,Dadra & Nagar Haveli & Daman & Diu,2021,4,District,daman,1417153,1895788566.3308911
4495,Dadra & Nagar Haveli & Daman & Diu,2021,4,District,diu,88402,206127240.56872404
4496,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,396230,2185292,2785135349.772399
4497,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,396210,933996,1279955683.7605495
4498,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,396235,466238,678788229.6586452
4499,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,396215,460444,587732423.5031067
4500,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,362520,56563,126385882.98313463
4501,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,396220,22713,28100459.0672345
4502,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,362571,20903,59141887.35630301
4503,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,362540,9229,16955560.119017802
4504,Dadra & Nagar Haveli & Daman & Diu,2021,4,Pincode,362570,1707,3643910.110268616
4505,Dadra & Nagar Haveli & Daman & Diu,2022,1,District,dadra and nagar haveli,3078173,3954838129.047655
4506,Dadra & Nagar Haveli & Daman & Diu,2022,1,District,daman,1629797,2068807150.1986508
4507,Dadra & Nagar Haveli & Daman & Diu,2022,1,District,diu,94833,213403088.016084
4508,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,396230,2529505,3175914207.706642
4509,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,396210,1063029,1377708092.467782
4510,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,396235,548668,778923921.3410132
4511,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,396215,542827,662238673.7185507
4512,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,362520,61125,132959887.04473493
4513,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,396220,23941,28860384.012318004
4514,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,362571,22718,58151281.657628626
4515,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,362540,9142,18522402.201508123
4516,Dadra & Nagar Haveli & Daman & Diu,2022,1,Pincode,362570,1848,3769517.11221231
4517,Dadra & Nagar Haveli & Daman & Diu,2022,2,District,dadra and nagar haveli,3705529,4384666145.001483
4518,Dadra & Nagar Haveli & Daman & Diu,2022,2,District,daman,1923407,2321672075.29422
4519,Dadra & Nagar Haveli & Daman & Diu,2022,2,District,diu,130835,288821560.5151377
4520,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,396230,3036361,3510648290.549227
4521,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,396210,1265263,1555471670.5106633
4522,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,396235,669168,874017854.4522531
4523,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,396215,624136,726057284.614956
4524,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,362520,86725,176999274.61440217
4525,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,396220,34008,40143120.16860029
4526,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,362571,29535,78134342.57242805
4527,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,362540,12175,27561948.540993102
4528,Dadra & Nagar Haveli & Daman & Diu,2022,2,Pincode,362570,2400,6125994.787314363
4529,Dadra & Nagar Haveli & Daman & Diu,2022,3,District,dadra and nagar haveli,3999361,4602085602.265935
4530,Dadra & Nagar Haveli & Daman & Diu,2022,3,District,daman,2317701,2638822275.269265
4531,Dadra & Nagar Haveli & Daman & Diu,2022,3,District,diu,148559,279739481.9642375
4532,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,396230,3258977,3694118763.925285
4533,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,396210,1611322,1870810815.3123794
4534,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,396235,740384,907966838.3406518
4535,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,396215,676827,734945405.1022592
4536,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,362520,110894,191476706.81357902
4537,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,396220,29552,33066054.854626738
4538,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,362571,24481,59886035.64910581
4539,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,362540,10546,23234229.709624004
4540,Dadra & Nagar Haveli & Daman & Diu,2022,3,Pincode,362570,2638,5142509.79192865
4541,Dadra & Nagar Haveli & Daman & Diu,2022,4,District,dadra and nagar haveli,4689855,5134034950.126673
4542,Dadra & Nagar Haveli & Daman & Diu,2022,4,District,daman,2344860,2629286286.284037
4543,Dadra & Nagar Haveli & Daman & Diu,2022,4,District,diu,154870,296319509.67041874
4544,Dadra & Nagar Haveli & Daman & Diu,2022,4,Pincode,396230,3819682,4120308217.5601406
4545,Dadra & Nagar Haveli & Daman & Diu,2022,4,Pincode,396210,1522368,1761568434.8514998
4546,Dadra & Nagar Haveli & Daman & Diu,2022,4,Pincode,396235,870173,1013726732.5665324
4547,Dadra & Nagar Haveli & Daman & Diu,2022,4,Pincode,396215,785689,825148911.4634712
4548,Dadra & Nagar Haveli & Daman & Diu,2022,4,Pincode,362520,109260,191451169.95900574
4549,Dadra & Nagar Haveli & Daman & Diu,2022,4,Pincode,396220,36803,42568939.969066985
